737         -105.04199084   33.04976664  0.000000E+00 -2.134696811618E+01 -2.134696811618E+01 -2.166257684344E+01  2.106537592184E+01  2.105219237777E+01  2.765406375911E+01  2.761574023896E+01 -1.584375922066E+02  9.819776731634E+05  6.256050088663E+07  9.795912458749E+05  6.263664260603E+07  1.536951357853E+03  1.558613934696E+03  9.795701804990E+05  9.795701804991E+05  1.220033667129E+01  1.217532235500E+01  7.808441285068E-01
738         -105.04192246   33.04976983  0.000000E+00 -2.134734645337E+01 -2.134734645337E+01 -2.166290634962E+01  2.105269653345E+01  2.103950681504E+01  2.764150114185E+01  2.760317100637E+01 -1.584357678143E+02  9.819776605721E+05  6.256050088841E+07  9.795912334591E+05  6.263664260233E+07  1.536858847063E+03  1.558521753412E+03  9.795701807625E+05  9.795701807626E+05  1.220042455593E+01  1.217538367353E+01  7.812704740909E-01
739         -105.04185408   33.04977302  0.000000E+00 -2.134772479316E+01 -2.134772479316E+01 -2.166323586211E+01  2.104001745131E+01  2.102682156013E+01  2.762893883244E+01  2.759060208240E+01 -1.584339430942E+02  9.819776479810E+05  6.256050089020E+07  9.795912210435E+05  6.263664259862E+07  1.536766318990E+03  1.558429554853E+03  9.795701810260E+05  9.795701810261E+05  1.220051205278E+01  1.217544442168E+01  7.816967251068E-01
740         -105.04178571   33.04977622  0.000000E+00 -2.134810308459E+01 -2.134810308459E+01 -2.166356533603E+01  2.102734011604E+01  2.101413805352E+01  2.761637825444E+01  2.757803489186E+01 -1.584321184110E+02  9.819776353920E+05  6.256050089200E+07  9.795912086305E+05  6.263664259492E+07  1.536673778739E+03  1.558337344075E+03  9.795701812904E+05  9.795701812904E+05  1.220059993616E+01  1.217550466536E+01  7.821228957252E-01
741         -105.04171733   33.04977940  0.000000E+00 -2.134848142534E+01 -2.134848142534E+01 -2.166389485795E+01  2.101466204465E+01  2.100145381316E+01  2.760381695559E+01  2.756546698273E+01 -1.584302929418E+02  9.819776228017E+05  6.256050089377E+07  9.795911962151E+05  6.263664259121E+07  1.536581224159E+03  1.558245119017E+03  9.795701815530E+05  9.795701815531E+05  1.220068704460E+01  1.217556420161E+01  7.825488844738E-01
742         -105.04164896   33.04978259  0.000000E+00 -2.134885971769E+01 -2.134885971769E+01 -2.166422434125E+01  2.100198572084E+01  2.098877132242E+01  2.759125739047E+01  2.755290080835E+01 -1.584284675097E+02  9.819776102134E+05  6.256050089555E+07  9.795911838022E+05  6.263664258751E+07  1.536488657403E+03  1.558152881744E+03  9.795701818165E+05  9.795701818166E+05  1.220077299100E+01  1.217562323362E+01  7.829747928170E-01
743         -105.04158058   33.04978578  0.000000E+00 -2.134923806772E+01 -2.134923806771E+01 -2.166455387885E+01  2.098930787096E+01  2.097608730588E+01  2.757869631633E+01  2.754033312589E+01 -1.584266414785E+02  9.819775976236E+05  6.256050089734E+07  9.795911713879E+05  6.263664258380E+07  1.536396060204E+03  1.558060614083E+03  9.795701820800E+05  9.795701820801E+05  1.220085854964E+01  1.217568170073E+01  7.834006654158E-01
744         -105.04151221   33.04978897  0.000000E+00 -2.134961636511E+01 -2.134961636511E+01 -2.166488337464E+01  2.097663216620E+01  2.096340543707E+01  2.756613737116E+01  2.752776757499E+01 -1.584248153908E+02  9.819775850359E+05  6.256050089912E+07  9.795911589757E+05  6.263664258009E+07  1.536303458887E+03  1.557968342262E+03  9.795701823435E+05  9.795701823436E+05  1.220094333341E+01  1.217573959253E+01  7.838263845089E-01
745         -105.04144383   33.04979216  0.000000E+00 -2.134999472014E+01 -2.134999472014E+01 -2.166521292471E+01  2.096395493698E+01  2.095072204400E+01  2.755357691857E+01  2.751520051754E+01 -1.584229887039E+02  9.819775724467E+05  6.256050090091E+07  9.795911465620E+05  6.263664257639E+07  1.536210827124E+03  1.557876040049E+03  9.795701826070E+05  9.795701826071E+05  1.220102811659E+01  1.217579691933E+01  7.842520677970E-01
746         -105.04137546   33.04979535  0.000000E+00 -2.135037302252E+01 -2.135037302252E+01 -2.166554243293E+01  2.095127985395E+01  2.093804079998E+01  2.754101859637E+01  2.750263559297E+01 -1.584211619607E+02  9.819775598597E+05  6.256050090269E+07  9.795911341504E+05  6.263664257268E+07  1.536118191247E+03  1.557783733680E+03  9.795701828705E+05  9.795701828706E+05  1.220111212491E+01  1.217585367104E+01  7.846775975716E-01
747         -105.04130708   33.04979854  0.000000E+00 -2.135075138248E+01 -2.135075138248E+01 -2.166587199539E+01  2.093860324770E+01  2.092535803322E+01  2.752845876905E+01  2.749006916335E+01 -1.584193346180E+02  9.819775472711E+05  6.256050090447E+07  9.795911217373E+05  6.263664256897E+07  1.536025524921E+03  1.557691396916E+03  9.795701831340E+05  9.795701831341E+05  1.220119535839E+01  1.217590985766E+01  7.851030914812E-01
748         -105.04123871   33.04980173  0.000000E+00 -2.135112968976E+01 -2.135112968976E+01 -2.166620151597E+01  2.092592878906E+01  2.091267741684E+01  2.751590107337E+01  2.747750486792E+01 -1.584175072191E+02  9.819775346847E+05  6.256050090626E+07  9.795911093263E+05  6.263664256527E+07  1.535932854482E+03  1.557599055998E+03  9.795701833975E+05  9.795701833976E+05  1.220127859130E+01  1.217596546943E+01  7.855284318696E-01
749         -105.04117034   33.04980492  0.000000E+00 -2.135150799945E+01 -2.135150799945E+01 -2.166653104272E+01  2.091325464448E+01  2.089999711533E+01  2.750334369175E+01  2.746494088810E+01 -1.584156794924E+02  9.819775220986E+05  6.256050090804E+07  9.795910969157E+05  6.263664256156E+07  1.535840166764E+03  1.557506697807E+03  9.795701836610E+05  9.795701836611E+05  1.220136104940E+01  1.217602051132E+01  7.859536775450E-01
750         -105.04110196   33.04980810  0.000000E+00 -2.135188636248E+01 -2.135188636248E+01 -2.166686062047E+01  2.090057937476E+01  2.088731569101E+01  2.749078520203E+01  2.745237580184E+01 -1.584138510722E+02  9.819775095111E+05  6.256050090981E+07  9.795910845031E+05  6.263664255786E+07  1.535747456921E+03  1.557414317542E+03  9.795701839237E+05  9.795701839237E+05  1.220144273269E+01  1.217607491681E+01  7.863788143407E-01
751         -105.04103359   33.04981129  0.000000E+00 -2.135226467697E+01 -2.135226467697E+01 -2.166719015949E+01  2.088790585884E+01  2.087463602149E+01  2.747822845084E+01  2.743981245549E+01 -1.584120226898E+02  9.819774969256E+05  6.256050091159E+07  9.795910720931E+05  6.263664255415E+07  1.535654734669E+03  1.557321924829E+03  9.795701841872E+05  9.795701841872E+05  1.220152402831E+01  1.217612881898E+01  7.868038705450E-01
752         -105.04096522   33.04981448  0.000000E+00 -2.135264299383E+01 -2.135264299383E+01 -2.166751970462E+01  2.087523265804E+01  2.086195666899E+01  2.746567201530E+01  2.742724942688E+01 -1.584101939794E+02  9.819774843405E+05  6.256050091338E+07  9.795910596834E+05  6.263664255044E+07  1.535561995138E+03  1.557229514843E+03  9.795701844507E+05  9.795701844507E+05  1.220160454915E+01  1.217618215137E+01  7.872288319861E-01
753         -105.04089684   33.04981767  0.000000E+00 -2.135302136818E+01 -2.135302136818E+01 -2.166784930390E+01  2.086255793845E+01  2.084927579831E+01  2.745311407910E+01  2.741468489776E+01 -1.584083646693E+02  9.819774717538E+05  6.256050091516E+07  9.795910472722E+05  6.263664254674E+07  1.535469225151E+03  1.557137074455E+03  9.795701847142E+05  9.795701847142E+05  1.220168429523E+01  1.217623491837E+01  7.876537573826E-01
754         -105.04082847   33.04982085  0.000000E+00 -2.135339968551E+01 -2.135339968551E+01 -2.166817885802E+01  2.084988576811E+01  2.083659747997E+01  2.744055867439E+01  2.740212290346E+01 -1.584065352091E+02  9.819774591694E+05  6.256050091693E+07  9.795910348627E+05  6.263664254303E+07  1.535376459494E+03  1.557044638352E+03  9.795701849769E+05  9.795701849769E+05  1.220176365368E+01  1.217628704013E+01  7.880784563748E-01
755         -105.04076010   33.04982404  0.000000E+00 -2.135377800937E+01 -2.135377800937E+01 -2.166850842139E+01  2.083721351820E+01  2.082391908288E+01  2.742800319204E+01  2.738956083240E+01 -1.584047055150E+02  9.819774465852E+05  6.256050091872E+07  9.795910224539E+05  6.263664253933E+07  1.535283668150E+03  1.556952176571E+03  9.795701852404E+05  9.795701852404E+05  1.220184301161E+01  1.217633866333E+01  7.885031334286E-01
756         -105.04069173   33.04982723  0.000000E+00 -2.135415633553E+01 -2.135415633553E+01 -2.166883799082E+01  2.082454158661E+01  2.081124100563E+01  2.741544802891E+01  2.737699908191E+01 -1.584028754929E+02  9.819774340013E+05  6.256050092050E+07  9.795910100455E+05  6.263664253562E+07  1.535190859526E+03  1.556859697516E+03  9.795701855039E+05  9.795701855039E+05  1.220192159481E+01  1.217638971689E+01  7.889277156517E-01
757         -105.04062335   33.04983042  0.000000E+00 -2.135453471911E+01 -2.135453471911E+01 -2.166916761433E+01  2.081186813960E+01  2.079856141327E+01  2.740289136742E+01  2.736443583396E+01 -1.584010448708E+02  9.819774214159E+05  6.256050092228E+07  9.795909976355E+05  6.263664253191E+07  1.535098020441E+03  1.556767188055E+03  9.795701857674E+05  9.795701857674E+05  1.220199862908E+01  1.217644020487E+01  7.893522617095E-01
758         -105.04055498   33.04983360  0.000000E+00 -2.135491304559E+01 -2.135491304559E+01 -2.166949719261E+01  2.079919724398E+01  2.078588437624E+01  2.739033724097E+01  2.735187512377E+01 -1.583992140987E+02  9.819774088328E+05  6.256050092405E+07  9.795909852273E+05  6.263664252821E+07  1.535005185800E+03  1.556674682993E+03  9.795701860301E+05  9.795701860301E+05  1.220207604997E+01  1.217649004814E+01  7.897765814149E-01
759         -105.04048661   33.04983679  0.000000E+00 -2.135529137854E+01 -2.135529137854E+01 -2.166982678010E+01  2.078652627215E+01  2.077320726295E+01  2.737778303921E+01  2.733931433932E+01 -1.583973830927E+02  9.819773962499E+05  6.256050092584E+07  9.795909728198E+05  6.263664252450E+07  1.534912325363E+03  1.556582152143E+03  9.795701862936E+05  9.795701862936E+05  1.220215230906E+01  1.217653939292E+01  7.902008790471E-01
760         -105.04041824   33.04983998  0.000000E+00 -2.135566971372E+01 -2.135566971371E+01 -2.167015637357E+01  2.077385562096E+01  2.076053047237E+01  2.736522915878E+01  2.732675387826E+01 -1.583955517587E+02  9.819773836673E+05  6.256050092762E+07  9.795909604127E+05  6.263664252080E+07  1.534819447647E+03  1.556489604020E+03  9.795701865571E+05  9.795701865571E+05  1.220222856768E+01  1.217658816820E+01  7.906250817806E-01
761         -105.04034987   33.04984316  0.000000E+00 -2.135604804687E+01 -2.135604804687E+01 -2.167048596981E+01  2.076118568954E+01  2.074785440377E+01  2.735267599867E+01  2.731419413855E+01 -1.583937200025E+02  9.819773710851E+05  6.256050092939E+07  9.795909480054E+05  6.263664251709E+07  1.534726561275E+03  1.556397047245E+03  9.795701868197E+05  9.795701868198E+05  1.220230443872E+01  1.217663630302E+01  7.910491168572E-01
762         -105.04028150   33.04984635  0.000000E+00 -2.135642638645E+01 -2.135642638645E+01 -2.167081557522E+01  2.074851568317E+01  2.073517826081E+01  2.734012276466E+01  2.730163432646E+01 -1.583918880125E+02  9.819773585032E+05  6.256050093117E+07  9.795909355989E+05  6.263664251338E+07  1.534633649027E+03  1.556304464602E+03  9.795701870832E+05  9.795701870833E+05  1.220237953511E+01  1.217668393942E+01  7.914731297593E-01
763         -105.04021313   33.04984954  0.000000E+00 -2.135680472820E+01 -2.135680472820E+01 -2.167114518656E+01  2.073584600009E+01  2.072250244267E+01  2.732756985466E+01  2.728907483988E+01 -1.583900556944E+02  9.819773459215E+05  6.256050093296E+07  9.795909231927E+05  6.263664250968E+07  1.534540719499E+03  1.556211864685E+03  9.795701873467E+05  9.795701873468E+05  1.220245424394E+01  1.217673100642E+01  7.918970477120E-01
764         -105.04014476   33.04985273  0.000000E+00 -2.135718307211E+01 -2.135718307211E+01 -2.167147480384E+01  2.072317664084E+01  2.070982695009E+01  2.731501726903E+01  2.727651567950E+01 -1.583882230483E+02  9.819773333402E+05  6.256050093474E+07  9.795909107869E+05  6.263664250597E+07  1.534447772692E+03  1.556119247495E+03  9.795701876102E+05  9.795701876103E+05  1.220252817814E+01  1.217677750406E+01  7.923208706986E-01
765         -105.04007639   33.04985591  0.000000E+00 -2.135756141391E+01 -2.135756141391E+01 -2.167180442381E+01  2.071050800421E+01  2.069715218266E+01  2.730246540548E+01  2.726395724363E+01 -1.583863899798E+02  9.819773207594E+05  6.256050093651E+07  9.795908983809E+05  6.263664250226E+07  1.534354817338E+03  1.556026621761E+03  9.795701878729E+05  9.795701878730E+05  1.220260095063E+01  1.217682336144E+01  7.927445260273E-01
766         -105.04000802   33.04985910  0.000000E+00 -2.135793976208E+01 -2.135793976208E+01 -2.167213405289E+01  2.069783929546E+01  2.068447734339E+01  2.728991347158E+01  2.725139873787E+01 -1.583845566776E+02  9.819773081787E+05  6.256050093829E+07  9.795908859757E+05  6.263664249856E+07  1.534261835998E+03  1.555933970051E+03  9.795701881364E+05  9.795701881365E+05  1.220267488393E+01  1.217686872047E+01  7.931681590474E-01
767         -105.03993965   33.04986229  0.000000E+00 -2.135831811235E+01 -2.135831811235E+01 -2.167246368785E+01  2.068517091267E+01  2.067180283179E+01  2.727736186525E+01  2.723884056044E+01 -1.583827230472E+02  9.819772955984E+05  6.256050094008E+07  9.795908735708E+05  6.263664249485E+07  1.534168837380E+03  1.555841301068E+03  9.795701883999E+05  9.795701884000E+05  1.220274533306E+01  1.217691351024E+01  7.935916970499E-01
768         -105.03987128   33.04986547  0.000000E+00 -2.135869646046E+01 -2.135869646045E+01 -2.167279332546E+01  2.067250325481E+01  2.065912904776E+01  2.726481098296E+01  2.722628310990E+01 -1.583808889943E+02  9.819772830185E+05  6.256050094184E+07  9.795908611659E+05  6.263664249115E+07  1.534075830296E+03  1.555748623621E+03  9.795701886626E+05  9.795701886626E+05  1.220281733009E+01  1.217695765992E+01  7.940150673954E-01
769         -105.03980291   33.04986866  0.000000E+00 -2.135907481488E+01 -2.135907481488E+01 -2.167312297213E+01  2.065983552662E+01  2.064645519374E+01  2.725226003122E+01  2.721372559132E+01 -1.583790547077E+02  9.819772704388E+05  6.256050094363E+07  9.795908487616E+05  6.263664248744E+07  1.533982797146E+03  1.555655920118E+03  9.795701889261E+05  9.795701889261E+05  1.220288855255E+01  1.217700131129E+01  7.944384153300E-01
770         -105.03973454   33.04987185  0.000000E+00 -2.135945317135E+01 -2.135945317135E+01 -2.167345262464E+01  2.064716812669E+01  2.063378166953E+01  2.723970940899E+01  2.720116840318E+01 -1.583772200930E+02  9.819772578595E+05  6.256050094541E+07  9.795908363577E+05  6.263664248373E+07  1.533889746716E+03  1.555563199340E+03  9.795701891896E+05  9.795701891896E+05  1.220295977459E+01  1.217704439352E+01  7.948616681972E-01
771         -105.03966617   33.04987503  0.000000E+00 -2.135983152560E+01 -2.135983152560E+01 -2.167378227974E+01  2.063450145382E+01  2.062110887527E+01  2.722715951364E+01  2.718861194431E+01 -1.583753850556E+02  9.819772452806E+05  6.256050094718E+07  9.795908239537E+05  6.263664248003E+07  1.533796687902E+03  1.555470470182E+03  9.795701894523E+05  9.795701894523E+05  1.220302944792E+01  1.217708683579E+01  7.952847534063E-01
772         -105.03959781   33.04987822  0.000000E+00 -2.136020983097E+01 -2.136020983097E+01 -2.167411189581E+01  2.062183654701E+01  2.060843784782E+01  2.721461136836E+01  2.717605723721E+01 -1.583735500574E+02  9.819772327037E+05  6.256050094896E+07  9.795908115523E+05  6.263664247632E+07  1.533703616141E+03  1.555377728036E+03  9.795701897158E+05  9.795701897158E+05  1.220309950793E+01  1.217712877704E+01  7.957077576182E-01
773         -105.03952944   33.04988140  0.000000E+00 -2.136058818922E+01 -2.136058818922E+01 -2.167444156249E+01  2.060917053459E+01  2.059576571695E+01  2.720206213400E+01  2.716350144296E+01 -1.583717143636E+02  9.819772201255E+05  6.256050095073E+07  9.795907991490E+05  6.263664247261E+07  1.533610522851E+03  1.555284964413E+03  9.795701899785E+05  9.795701899785E+05  1.220316763219E+01  1.217717008131E+01  7.961306526706E-01
774         -105.03946107   33.04988459  0.000000E+00 -2.136096655371E+01 -2.136096655371E+01 -2.167477123819E+01  2.059650445503E+01  2.058309351922E+01  2.718951283480E+01  2.715094558377E+01 -1.583698784362E+02  9.819772075475E+05  6.256050095251E+07  9.795907867464E+05  6.263664246891E+07  1.533517403359E+03  1.555192174597E+03  9.795701902420E+05  9.795701902420E+05  1.220323536900E+01  1.217721088738E+01  7.965535251451E-01
775         -105.03939270   33.04988777  0.000000E+00 -2.136134491590E+01 -2.136134491590E+01 -2.167510091639E+01  2.058383910573E+01  2.057042205463E+01  2.717696426497E+01  2.713839045700E+01 -1.583680420859E+02  9.819771949699E+05  6.256050095428E+07  9.795907743437E+05  6.263664246520E+07  1.533424275592E+03  1.555099376508E+03  9.795701905046E+05  9.795701905047E+05  1.220330426663E+01  1.217725105371E+01  7.969762299615E-01
776         -105.03932434   33.04989096  0.000000E+00 -2.136172322915E+01 -2.136172322915E+01 -2.167543055551E+01  2.057117552443E+01  2.055775235914E+01  2.716441744823E+01  2.712583708429E+01 -1.583662057751E+02  9.819771823944E+05  6.256050095607E+07  9.795907619437E+05  6.263664246150E+07  1.533331134774E+03  1.555006565329E+03  9.795701907681E+05  9.795701907682E+05  1.220337084150E+01  1.217729071941E+01  7.973988536982E-01
777         -105.03925597   33.04989414  0.000000E+00 -2.136210159519E+01 -2.136210159519E+01 -2.167576024518E+01  2.055851084108E+01  2.054508156362E+01  2.715186954525E+01  2.711328262778E+01 -1.583643687683E+02  9.819771698175E+05  6.256050095783E+07  9.795907495416E+05  6.263664245779E+07  1.533237972530E+03  1.554913732775E+03  9.795701910308E+05  9.795701910308E+05  1.220343741600E+01  1.217732974802E+01  7.978213682230E-01
778         -105.03918761   33.04989733  0.000000E+00 -2.136247991227E+01 -2.136247991227E+01 -2.167608989574E+01  2.054584792717E+01  2.053241253834E+01  2.713932339677E+01  2.710072992646E+01 -1.583625318012E+02  9.819771572426E+05  6.256050095962E+07  9.795907371422E+05  6.263664245408E+07  1.533144797184E+03  1.554820887080E+03  9.795701912943E+05  9.795701912943E+05  1.220350399015E+01  1.217736827621E+01  7.982438016282E-01
779         -105.03911924   33.04990051  0.000000E+00 -2.136285828211E+01 -2.136285828211E+01 -2.167641959681E+01  2.053318391297E+01  2.051974241474E+01  2.712677616454E+01  2.708817614303E+01 -1.583606941378E+02  9.819771446664E+05  6.256050096138E+07  9.795907247409E+05  6.263664245038E+07  1.533051600465E+03  1.554728020062E+03  9.795701915570E+05  9.795701915570E+05  1.220356940276E+01  1.217740616723E+01  7.986661257944E-01
780         -105.03905088   33.04990370  0.000000E+00 -2.136323660295E+01 -2.136323660295E+01 -2.167674925873E+01  2.052052166874E+01  2.050707406251E+01  2.711423068664E+01  2.707562411592E+01 -1.583588565143E+02  9.819771320922E+05  6.256050096317E+07  9.795907123422E+05  6.263664244667E+07  1.532958390591E+03  1.554635139850E+03  9.795701918205E+05  9.795701918205E+05  1.220363404091E+01  1.217744355804E+01  7.990883688002E-01
781         -105.03898251   33.04990688  0.000000E+00 -2.136361497651E+01 -2.136361497651E+01 -2.167707897114E+01  2.050785832566E+01  2.049440461365E+01  2.710168412694E+01  2.706307100838E+01 -1.583570181943E+02  9.819771195167E+05  6.256050096493E+07  9.795906999415E+05  6.263664244296E+07  1.532865159396E+03  1.554542238367E+03  9.795701920832E+05  9.795701920832E+05  1.220369906577E+01  1.217748031163E+01  7.995105025411E-01
782         -105.03891415   33.04991007  0.000000E+00 -2.136399330104E+01 -2.136399330104E+01 -2.167740864438E+01  2.049519675449E+01  2.048173693734E+01  2.708913932334E+01  2.705051965831E+01 -1.583551799143E+02  9.819771069432E+05  6.256050096672E+07  9.795906875434E+05  6.263664243926E+07  1.532771914995E+03  1.554449323639E+03  9.795701923467E+05  9.795701923467E+05  1.220376254209E+01  1.217751656520E+01  7.999325550800E-01
783         -105.03884578   33.04991325  0.000000E+00 -2.136437167825E+01 -2.136437167824E+01 -2.167773836806E+01  2.048253408642E+01  2.046906816608E+01  2.707659343972E+01  2.703796722950E+01 -1.583533409377E+02  9.819770943683E+05  6.256050096849E+07  9.795906751434E+05  6.263664243555E+07  1.532678649324E+03  1.554356387692E+03  9.795701926093E+05  9.795701926094E+05  1.220382524398E+01  1.217755218149E+01  8.003544983278E-01
784         -105.03877742   33.04991643  0.000000E+00 -2.136475000210E+01 -2.136475000210E+01 -2.167806804928E+01  2.046987358995E+01  2.045640156902E+01  2.706404971118E+01  2.702541695848E+01 -1.583515019062E+02  9.819770817956E+05  6.256050097025E+07  9.795906627456E+05  6.263664243185E+07  1.532585379643E+03  1.554263447692E+03  9.795701928720E+05  9.795701928720E+05  1.220388833260E+01  1.217758722734E+01  8.007762879770E-01
785         -105.03870906   33.04991962  0.000000E+00 -2.136512833203E+01 -2.136512833203E+01 -2.167839773937E+01  2.045721303325E+01  2.044373491189E+01  2.705150592330E+01  2.701286662926E+01 -1.583496626414E+02  9.819770692231E+05  6.256050097204E+07  9.795906503485E+05  6.263664242814E+07  1.532492083465E+03  1.554170481204E+03  9.795701931355E+05  9.795701931355E+05  1.220394987271E+01  1.217762177538E+01  8.011980547055E-01
786         -105.03864069   33.04992280  0.000000E+00 -2.136550671458E+01 -2.136550671458E+01 -2.167872747985E+01  2.044455138215E+01  2.043106716237E+01  2.703896105807E+01  2.700031522382E+01 -1.583478226797E+02  9.819770566492E+05  6.256050097380E+07  9.795906379496E+05  6.263664242443E+07  1.532398766094E+03  1.554077493574E+03  9.795701933982E+05  9.795701933982E+05  1.220401179956E+01  1.217765568604E+01  8.016197121026E-01
787         -105.03857233   33.04992598  0.000000E+00 -2.136588504372E+01 -2.136588504372E+01 -2.167905717782E+01  2.043189190513E+01  2.041840158901E+01  2.702641835040E+01  2.698776597812E+01 -1.583459826631E+02  9.819770440775E+05  6.256050097557E+07  9.795906255528E+05  6.263664242073E+07  1.532305444717E+03  1.553984501895E+03  9.795701936609E+05  9.795701936609E+05  1.220407333905E+01  1.217768902661E+01  8.020412158908E-01
788         -105.03850397   33.04992916  0.000000E+00 -2.136626337459E+01 -2.136626337459E+01 -2.167938688135E+01  2.041923276916E+01  2.040573635833E+01  2.701387598414E+01  2.697521707563E+01 -1.583441423183E+02  9.819770315062E+05  6.256050097734E+07  9.795906131563E+05  6.263664241702E+07  1.532212106118E+03  1.553891492999E+03  9.795701939235E+05  9.795701939236E+05  1.220413333008E+01  1.217772179886E+01  8.024626243675E-01
789         -105.03843561   33.04993234  0.000000E+00 -2.136664170717E+01 -2.136664170717E+01 -2.167971659041E+01  2.040657397462E+01  2.039307147101E+01  2.700133396001E+01  2.696266851703E+01 -1.583423016451E+02  9.819770189352E+05  6.256050097911E+07  9.795906007602E+05  6.263664241332E+07  1.532118750296E+03  1.553798466886E+03  9.795701941862E+05  9.795701941863E+05  1.220419332082E+01  1.217775400283E+01  8.028839375179E-01
790         -105.03836725   33.04993552  0.000000E+00 -2.136702004144E+01 -2.136702004143E+01 -2.168004630499E+01  2.039391552291E+01  2.038040692778E+01  2.698879227943E+01  2.695012030304E+01 -1.583404606434E+02  9.819770063645E+05  6.256050098087E+07  9.795905883644E+05  6.263664240961E+07  1.532025377252E+03  1.553705423557E+03  9.795701944489E+05  9.795701944489E+05  1.220425215016E+01  1.217778563855E+01  8.033051553233E-01
791         -105.03829889   33.04993870  0.000000E+00 -2.136739837737E+01 -2.136739837737E+01 -2.168037602507E+01  2.038125741457E+01  2.036774272934E+01  2.697625094221E+01  2.693757243435E+01 -1.583386193134E+02  9.819769937942E+05  6.256050098264E+07  9.795905759690E+05  6.263664240590E+07  1.531931986985E+03  1.553612363010E+03  9.795701947116E+05  9.795701947116E+05  1.220431097921E+01  1.217781670605E+01  8.037262777673E-01
792         -105.03823053   33.04994188  0.000000E+00 -2.136777671497E+01 -2.136777671497E+01 -2.168070575064E+01  2.036859965013E+01  2.035507887640E+01  2.696370994979E+01  2.692502491167E+01 -1.583367776550E+02  9.819769812242E+05  6.256050098441E+07  9.795905635739E+05  6.263664240220E+07  1.531838579497E+03  1.553519285247E+03  9.795701949742E+05  9.795701949743E+05  1.220436903392E+01  1.217784720537E+01  8.041473048342E-01
793         -105.03816217   33.04994505  0.000000E+00 -2.136815504989E+01 -2.136815504989E+01 -2.168103547841E+01  2.035594263035E+01  2.034241577096E+01  2.695116970131E+01  2.691247813566E+01 -1.583349355729E+02  9.819769686547E+05  6.256050098616E+07  9.795905511787E+05  6.263664239849E+07  1.531745164276E+03  1.553426199755E+03  9.795701952361E+05  9.795701952361E+05  1.220442670132E+01  1.217787706605E+01  8.045681643007E-01
794         -105.03809381   33.04994823  0.000000E+00 -2.136853339074E+01 -2.136853339074E+01 -2.168136521492E+01  2.034328555585E+01  2.032975261124E+01  2.693862939918E+01  2.689993130720E+01 -1.583330932576E+02  9.819769560854E+05  6.256050098793E+07  9.795905387843E+05  6.263664239478E+07  1.531651722370E+03  1.553333087585E+03  9.795701954988E+05  9.795701954988E+05  1.220448320738E+01  1.217790642914E+01  8.049890005783E-01
795         -105.03802545   33.04995141  0.000000E+00 -2.136891173319E+01 -2.136891173318E+01 -2.168169495686E+01  2.033062882756E+01  2.031708979915E+01  2.692608944432E+01  2.688738482687E+01 -1.583312506139E+02  9.819769435165E+05  6.256050098969E+07  9.795905263903E+05  6.263664239108E+07  1.531558263241E+03  1.553239958198E+03  9.795701957614E+05  9.795701957615E+05  1.220453932614E+01  1.217793522415E+01  8.054097414276E-01
796         -105.03795709   33.04995458  0.000000E+00 -2.136929007290E+01 -2.136929007290E+01 -2.168202470095E+01  2.031797284623E+01  2.030442773693E+01  2.691355023607E+01  2.687483909556E+01 -1.583294075463E+02  9.819769309480E+05  6.256050099144E+07  9.795905139961E+05  6.263664238737E+07  1.531464796462E+03  1.553146821163E+03  9.795701960233E+05  9.795701960233E+05  1.220459583167E+01  1.217796338068E+01  8.058303146774E-01
797         -105.03788873   33.04995775  0.000000E+00 -2.136966841418E+01 -2.136966841418E+01 -2.168235445045E+01  2.030531721307E+01  2.029176602393E+01  2.690101137564E+01  2.686229371394E+01 -1.583275641502E+02  9.819769183799E+05  6.256050099319E+07  9.795905016024E+05  6.263664238367E+07  1.531371312515E+03  1.553053666966E+03  9.795701962851E+05  9.795701962852E+05  1.220465078885E+01  1.217799096924E+01  8.062507924989E-01
798         -105.03782037   33.04996093  0.000000E+00 -2.137004676132E+01 -2.137004676132E+01 -2.168268420863E+01  2.029266152768E+01  2.027910425915E+01  2.688847246457E+01  2.684974828236E+01 -1.583257205210E+02  9.819769058120E+05  6.256050099496E+07  9.795904892093E+05  6.263664237996E+07  1.531277801774E+03  1.552960485983E+03  9.795701965478E+05  9.795701965479E+05  1.220470613281E+01  1.217801806028E+01  8.066712469972E-01
799         -105.03775201   33.04996410  0.000000E+00 -2.137042510567E+01 -2.137042510567E+01 -2.168301396890E+01  2.028000659120E+01  2.026644324662E+01  2.687593430277E+01  2.683720360216E+01 -1.583238764678E+02  9.819768932446E+05  6.256050099671E+07  9.795904768163E+05  6.263664237625E+07  1.531184283464E+03  1.552867297433E+03  9.795701968097E+05  9.795701968097E+05  1.220476031546E+01  1.217804451299E+01  8.070915338961E-01
800         -105.03768365   33.04996727  0.000000E+00 -2.137080345152E+01 -2.137080345152E+01 -2.168334373453E+01  2.026735200520E+01  2.025378258545E+01  2.686339649074E+01  2.682465927378E+01 -1.583220320860E+02  9.819768806775E+05  6.256050099846E+07  9.795904644235E+05  6.263664237255E+07  1.531090747985E+03  1.552774091720E+03  9.795701970715E+05  9.795701970716E+05  1.220481411085E+01  1.217807039784E+01  8.075117253161E-01
