# Created by Octave 7.3.0, Sun Nov 13 20:20:21 2022 GMT <unknown@LAPTOP-PSMR0IUC>
# name: X
# type: matrix
# rows: 10000
# columns: 2
 33.495843710000003 -105.19625916000001
 33.495912870000012 -105.19480136999999
 33.495981880000002 -105.19334375
 33.496050630000006 -105.19188634999999
 33.496119450000002 -105.19042923000001
 33.496188590000003 -105.18897233999998
 33.496258170000004 -105.18751561000001
 33.496328560000002 -105.18605903
 33.496399660000002 -105.18460254999999
 33.496470910000006 -105.18314609999999
 33.496541950000001 -105.18168964000002
 33.496612630000008 -105.18023316999999
 33.496683390000001 -105.17877668999998
 33.496754420000002 -105.17732020999999
 33.496825489999999 -105.17586372999999
 33.496896630000002 -105.17440719999999
 33.496967779999999 -105.17295057999999
 33.497038820000007 -105.17149384
 33.497109310000006 -105.17003684999997
 33.497179280000005 -105.16857963
 33.49724887 -105.16712217
 33.497318400000005 -105.16566452000001
 33.497388459999996 -105.16420670000001
 33.497459030000002 -105.16274870999997
 33.497530050000002 -105.16129065000001
 33.497601759999995 -105.15983258999998
 33.497673380000002 -105.15837451999998
 33.497744699999998 -105.15691648000001
 33.497815210000006 -105.15545842999998
 33.497885369999999 -105.15400048000001
 33.497955470000001 -105.15254257999999
 33.498025250000005 -105.1510847
 33.498094830000007 -105.14962677000001
 33.498164330000009 -105.14816872999999
 33.498233640000009 -105.14671060000001
 33.498303110000009 -105.14525236999999
 33.498372750000009 -105.14379403
 33.498442470000001 -105.14233556999999
 33.498512680000012 -105.14087696999999
 33.498583540000006 -105.13941824
 33.498654690000002 -105.13795933
 33.498725490000005 -105.13650027
 33.498795860000008 -105.13504105999999
 33.498866040000003 -105.13358170999999
 33.498936040000011 -105.13212222999999
 33.499005800000006 -105.13066258000001
 33.499075560000001 -105.12920274999999
 33.499145300000009 -105.12774275999999
 33.49921513000001 -105.12628262999999
 33.499285130000004 -105.12482234999999
 33.499355130000012 -105.12336192999999
 33.499425030000005 -105.12190144
 33.499494820000002 -105.12044088999998
 33.499564640000003 -105.11898022999999
 33.499634399999998 -105.11751946000003
 33.499704049999998 -105.11605858
 33.499773720000007 -105.11459760000001
 33.499843579999997 -105.11313654999999
 33.499913360000008 -105.11167544000001
 33.499982830000008 -105.11021431
 33.09095983000001 -105.99947689
 33.091024529999999 -105.99822066000003
 33.091088980000002 -105.99696430000002
 33.091153260000006 -105.99570786999999
 33.091217610000001 -105.99445140000002
 33.09128218 -105.99319489000001
 33.091347220000003 -105.99193838000001
 33.091412790000007 -105.99068191000001
 33.091478780000003 -105.98942548000002
 33.091545120000006 -105.98816908000002
 33.091611640000004 -105.98691271
 33.091678180000002 -105.98565632
 33.091744630000001 -105.98439991000001
 33.091810860000002 -105.98314344000002
 33.091876679999999 -105.98188689
 33.091941990000002 -105.98063025
 33.092006950000005 -105.97937349999999
 33.092071560000001 -105.9781167
 33.092135830000018 -105.97685985
 33.092199850000007 -105.97560298000001
 33.092263750000001 -105.97434611999999
 33.092327720000007 -105.97308932
 33.092392040000014 -105.97183262
 33.092456880000007 -105.97057609999999
 33.092522280000011 -105.96931976000002
 33.092588150000005 -105.96806354000002
 33.092654400000001 -105.96680742000001
 33.09272089000001 -105.96555138000001
 33.0927875 -105.96429538000002
 33.092854200000005 -105.96303942000002
 33.092920920000012 -105.96178347000001
 33.092987469999997 -105.96052748000002
 33.093053680000004 -105.95927140000001
 33.093119580000007 -105.95801522000001
 33.093185220000009 -105.95675894999999
 33.093250650000002 -105.9555026
 33.093315940000018 -105.95424620000001
 33.093381210000004 -105.95298978000001
 33.093446569999998 -105.95173332
 33.093512190000013 -105.95047688
 33.093578190000009 -105.94922047000003
 33.093644619999999 -105.94796411000002
 33.093711640000009 -105.94670782999999
 33.093779130000009 -105.94545160000001
 33.093846740000004 -105.94419537000002
 33.093914390000009 -105.94293916000001
 33.093981990000003 -105.94168292000002
 33.09404928 -105.94042662000003
 33.094116080000006 -105.93917022000001
 33.094182310000008 -105.93791373000002
 33.094247879999998 -105.93665714000001
 33.094312840000015 -105.93540046000001
 33.094377380000005 -105.93414369000003
 33.094441749999994 -105.93288682999999
 33.094506300000006 -105.93162992000003
 33.094571230000007 -105.93037301
 33.09463659 -105.92911611
 33.094702530000006 -105.92785927000001
 33.094768920000007 -105.92660248000001
 33.09483565 -105.92534572
 33.094902640000008 -105.92408900000001
 33.094969640000002 -105.92283230999998
 33.095036430000007 -105.92157561
 33.095102870000012 -105.92031888999999
 33.095168890000011 -105.91906212000001
 33.095234310000009 -105.91780525000001
 33.095299270000005 -105.9165483
 33.095364010000004 -105.91529130000001
 33.095428840000011 -105.91403428000002
 33.095494030000005 -105.91277731999999
 33.09555979000001 -105.91152044000003
 33.095626130000007 -105.91026365000003
 33.09569281000001 -105.90900695000001
 33.095759650000005 -105.90775029000001
 33.095826449999997 -105.90649365000002
 33.095892890000009 -105.90523700999999
 33.095958930000016 -105.90398035
 33.096024630000002 -105.90272367000001
 33.096090000000004 -105.90146699000002
 33.096155050000007 -105.90021033000001
 33.096219790000006 -105.89895368000002
 33.096284149999995 -105.89769703
 33.096348340000013 -105.89644045
 33.096412450000003 -105.89518394000001
 33.096476670000001 -105.8939275
 33.096541100000003 -105.89267112999998
 33.096605900000007 -105.89141482000001
 33.09667117 -105.89015861
 33.096736920000012 -105.88890248
 33.096803280000003 -105.88764644000001
 33.096870190000004 -105.88639048
 33.096937280000006 -105.88513456999999
 33.097004349999999 -105.88387864999999
 33.097071140000004 -105.88262272999999
 33.097137370000006 -105.88136678000001
 33.097202980000006 -105.88011075
 33.097268230000005 -105.87885469999999
 33.097333350000007 -105.87759865
 33.097398710000007 -105.87634266999999
 33.097464499999994 -105.87508676999998
 33.097530840000012 -105.87383095999999
 33.097597690000001 -105.87257521999999
 33.097664739999999 -105.87131944000001
 33.097731880000005 -105.87006366000001
 33.097799080000001 -105.86880785999999
 33.097866189999998 -105.86755202000001
 33.097933020000006 -105.86629612999999
 33.097999459999997 -105.86504012999998
 33.098065380000008 -105.86378402
 33.098130920000017 -105.8625278
 33.09819619000001 -105.86127143
 33.098261300000004 -105.86001493000001
 33.098326440000008 -105.85875831999998
 33.098391610000007 -105.85750161
 33.098456950000006 -105.85624482
 33.098522460000005 -105.85498797
 33.098588270000008 -105.85373108999998
 33.09865447 -105.85247417999999
 33.098721090000005 -105.85121726000001
 33.098787980000004 -105.84996035
 33.098855090000008 -105.84870341
 33.098922330000015 -105.84744644000001
 33.098989680000003 -105.84618942000002
 33.099057049999999 -105.84493234
 33.099124300000007 -105.84367517
 33.099191270000006 -105.84241788
 33.099257990000005 -105.84116049000002
 33.099324290000006 -105.83990297
 33.099390140000011 -105.8386453
 33.099455520000006 -105.83738749999999
 33.099520250000005 -105.83612955000001
 33.099584409999999 -105.83487144
 33.099648420000001 -105.83361324000002
 33.099712600000011 -105.83235502999999
 33.099777140000008 -105.83109682
 33.099842180000003 -105.82983861999999
 33.099907649999999 -105.82858039999999
 33.099973430000006 -105.82732210999998
 33.100039290000005 -105.82606371
 33.10010504000001 -105.82480516
 33.100170430000006 -105.82354640999999
 33.100235240000011 -105.82228741999999
 33.100299499999998 -105.82102816999999
 33.100363280000003 -105.81976869
 33.100426649999996 -105.81850900000001
 33.100489599999996 -105.81724912000001
 33.100552080000007 -105.81598903
 33.100614290000003 -105.81472880999999
 33.10067643 -105.81346849000001
 33.100738780000007 -105.81220811999999
 33.100801449999992 -105.81094774
 33.100864669999993 -105.8096874
 33.100928459999999 -105.80842712999998
 33.100992640000008 -105.80716691000001
 33.101056900000003 -105.80590670999999
 33.101120970000004 -105.8046465
 33.101184679999996 -105.80338620999999
 33.101247809999997 -105.80212574000001
 33.101310500000004 -105.8008651
 33.101373049999999 -105.79960433000001
 33.10143575 -105.79834348000001
 33.101498980000002 -105.79708255
 33.101562680000001 -105.79582155
 33.101626569999993 -105.79456044000003
 33.10169054 -105.79329925000002
 33.101754370000002 -105.79203792
 33.101817830000002 -105.79077642
 33.101880919999999 -105.78951477000001
 33.101943859999999 -105.78825302000001
 33.102006770000003 -105.78699114999999
 33.10206986 -105.78572914999999
 33.102133310000013 -105.78446702000001
 33.102197280000006 -105.78320477000001
 33.102261830000003 -105.78194244000001
 33.102326770000005 -105.78068
 33.102392070000008 -105.77941746
 33.102457579999999 -105.77815482999999
 33.102523160000004 -105.77689209999998
 33.102588610000005 -105.77562923000001
 33.102653800000006 -105.77436621
 33.102718560000007 -105.77310301
 33.102782740000009 -105.77183961
 33.10284652 -105.77057602999999
 33.102910050000006 -105.7693123
 33.102973440000007 -105.7680484
 33.103036740000007 -105.76678430999999
 33.103100240000011 -105.76552005000001
 33.10316418 -105.76425563000002
 33.103228740000006 -105.76299108000001
 33.103293990000004 -105.76172639000001
 33.103359910000009 -105.76046154000001
 33.103426390000003 -105.75919655
 33.103493270000001 -105.75793145
 33.103560220000006 -105.75666620000001
 33.103626949999999 -105.75540074
 33.103693220000004 -105.75413506000001
 33.103758920000011 -105.75286916
 33.103824059999994 -105.75160303000001
 33.103888649999995 -105.75033669999999
 33.103952700000008 -105.74907017
 33.104016210000005 -105.74780345000002
 33.104079210000002 -105.74653655
 33.104141930000004 -105.74526952000002
 33.104204409999994 -105.74400236000001
 33.104266649999992 -105.74273506999999
 33.104328930000008 -105.74146771000001
 33.104391440000001 -105.74020031000001
 33.104454249999996 -105.73893286999999
 33.104517530000003 -105.73766547000002
 33.104581409999994 -105.73639811999999
 33.104645779999998 -105.73513079999999
 33.104710370000006 -105.73386346000002
 33.104774900000002 -105.73259604
 33.104839059999996 -105.73132852000001
 33.104902680000002 -105.73006088000001
 33.104965820000004 -105.72879310999998
 33.105028520000005 -105.72752523000001
 33.105091010000002 -105.72625726000001
 33.105153420000008 -105.72498921
 33.105216010000007 -105.72372111999999
 33.105278930000011 -105.72245302
 33.105342480000004 -105.72118498000002
 33.105406690000002 -105.71991702000001
 33.105471220000005 -105.71864911
 33.105535880000012 -105.71738123
 33.105600370000005 -105.71611336000002
 33.105664459999993 -105.71484548000002
 33.105727990000005 -105.71357758000001
 33.105790890000009 -105.71230965000001
 33.105853240000009 -105.71104168000002
 33.105915390000014 -105.70977372999999
 33.105977710000005 -105.70850587
 33.106040280000002 -105.70723804000001
 33.106103200000007 -105.70597024999999
 33.106166610000002 -105.70470256
 33.106230580000002 -105.70343497
 33.106294980000001 -105.70216749000001
 33.106359810000008 -105.70090018
 33.106425040000005 -105.69963298
 33.106490409999999 -105.69836582999999
 33.106555770000007 -105.6970987
 33.106620990000003 -105.69583157999999
 33.106685710000001 -105.69456437000001
 33.106749790000002 -105.69329703
 33.106813469999999 -105.69202965000001
 33.106876870000001 -105.69076220999999
 33.106940160000001 -105.68949472999999
 33.107003630000001 -105.68822727
 33.107067539999996 -105.68695989
 33.107131900000006 -105.68569260999999
 33.10719658 -105.68442542000001
 33.107261669999993 -105.68315832999998
 33.107327130000002 -105.68189133999999
 33.107392860000004 -105.68062445000001
 33.107458620000003 -105.67935763999999
 33.1075242 -105.67809090999998
 33.107589349999998 -105.67682425
 33.107654019999998 -105.67555766999999
 33.107718130000009 -105.67429112999999
 33.10778182 -105.67302465
 33.107845220000002 -105.67175819999999
 33.107908210000005 -105.67049177999999
 33.10797118 -105.66922549000002
 33.108034280000005 -105.66795930000001
 33.108097540000003 -105.66669324000001
 33.108161280000004 -105.66542738999999
 33.108225400000002 -105.66416170000001
 33.108289579999997 -105.66289610999998
 33.10835371000001 -105.66163061
 33.108417710000005 -105.66036514999999
 33.108481130000001 -105.65909966000001
 33.108544090000002 -105.65783418999999
 33.108607059999997 -105.65656878
 33.108670410000002 -105.65530348
 33.108734400000003 -105.65403833999999
 33.108799130000008 -105.65277335999998
 33.108864429999997 -105.65150851999999
 33.108930040000011 -105.65024379
 33.10899581000001 -105.64897916999999
 33.109061489999995 -105.64771461000001
 33.109126770000003 -105.64645010999999
 33.109191440000004 -105.64518566000001
 33.109255580000003 -105.64392127000001
 33.109319260000007 -105.64265695
 33.109382670000002 -105.6413927
 33.109445990000005 -105.64012853
 33.109509330000009 -105.63886446000001
 33.109572920000012 -105.63760052000001
 33.109636920000007 -105.63633674999998
 33.109701399999999 -105.63507319999999
 33.109766390000004 -105.63380991
 33.10983177 -105.63254689999999
 33.109897459999992 -105.63128414000001
 33.109963330000006 -105.63002159
 33.110029249999997 -105.62875926999999
 33.110095090000002 -105.62749716999998
 33.110160759999999 -105.62623522
 33.110226089999998 -105.62497341
 33.110290910000003 -105.62371175999999
 33.110355150000004 -105.62245028
 33.110418910000007 -105.62118896
 33.110482240000003 -105.6199278
 33.110545200000004 -105.6186668
 33.110607949999995 -105.617406
 33.11067061 -105.61614544000001
 33.110733250000003 -105.61488510999999
 33.110796000000001 -105.61362501000001
 33.11085886 -105.61236510999998
 33.11092163 -105.61110536000001
 33.110984439999996 -105.60984574999999
 33.111047379999995 -105.60858628999999
 33.111110380000007 -105.60732696000001
 33.111173469999997 -105.60606774999999
 33.111236830000003 -105.60480869999999
 33.111300559999997 -105.60354980999999
 33.11136454999999 -105.60229104
 33.11142873 -105.60103238999999
 33.11149296 -105.59977382999999
 33.111557130000001 -105.59851535
 33.111621149999991 -105.59725691000001
 33.111684839999995 -105.59599849999999
 33.111748310000003 -105.5947401
 33.111811349999996 -105.59348169
 33.11187382 -105.59222327000002
 33.111935920000008 -105.59096481
 33.111997719999998 -105.58970631999999
 33.11205957 -105.58844786999998
 33.112121520000002 -105.58718940000001
 33.112183620000003 -105.58593089999999
 33.112246059999997 -105.5846724
 33.112309080000003 -105.58341391
 33.112372380000011 -105.58215534999999
 33.112435850000004 -105.58089674
 33.112499340000006 -105.57963802999998
 33.112562520000004 -105.57837919999999
 33.112625280000003 -105.57712024000001
 33.11268746999999 -105.57586114999998
 33.112749049999998 -105.57460189
 33.11281048 -105.57334249999998
 33.112872000000003 -105.57208297999999
 33.11293391000001 -105.57082339
 33.112996520000003 -105.56956377000002
 33.113059479999997 -105.56830404999999
 33.113122440000005 -105.56704421000001
 33.113185510000001 -105.56578426999999
 33.113248449999993 -105.56452421000002
 33.113310900000009 -105.56326397000002
 33.113373110000005 -105.56200358000001
 33.113435170000002 -105.56074304000001
 33.11349723 -105.55948234999998
 33.1135594 -105.55822151
 33.113621749999993 -105.5569605
 33.113684369999994 -105.55569936000001
 33.113747279999998 -105.55443813999999
 33.11381042 -105.55317683999999
 33.113873890000001 -105.55191544000002
 33.113937669999999 -105.55065393000001
 33.114001529999996 -105.54939229999999
 33.114065519999997 -105.54813059
 33.11412953 -105.5468688
 33.114193409999999 -105.54560689
 33.114257109999997 -105.54434484000001
 33.114320649999996 -105.54308265
 33.114383889999999 -105.54182029000002
 33.114446759999993 -105.54055775
 33.114509089999999 -105.53929504000001
 33.114570940000007 -105.53803215999999
 33.114632330000006 -105.53676918000001
 33.114693399999993 -105.53550614999999
 33.114754380000001 -105.53424314000002
 33.114815419999999 -105.53298015999999
 33.114876659999993 -105.53171724000001
 33.114938200000005 -105.53045438000001
 33.115000130000006 -105.52919162000001
 33.115062440000003 -105.52792896000001
 33.115124970000004 -105.52666635
 33.115187489999997 -105.52540375
 33.1152497 -105.52414110999999
 33.115311430000006 -105.52287842999998
 33.115372640000011 -105.52161572000001
 33.115433220000007 -105.52035298
 33.115493190000002 -105.51909022000001
 33.115552890000011 -105.51782748000002
 33.115612620000007 -105.51656476000002
 33.115672680000003 -105.51530209999999
 33.115733250000005 -105.51403954000001
 33.115794489999999 -105.51277707999999
 33.115856100000002 -105.51151468000003
 33.115917820000007 -105.51025232000001
 33.115979260000003 -105.50898998000001
 33.116040040000001 -105.50772758000001
 33.116100200000005 -105.50646514
 33.116159910000007 -105.50520272999999
 33.116219559999998 -105.50394043
 33.116279310000003 -105.50267822999999
 33.116339390000007 -105.50141620000001
 33.116400040000002 -105.50015434000001
 33.116461199999996 -105.49889264000001
 33.116522740000008 -105.49763106000002
 33.116584429999996 -105.49636949000002
 33.116646159999995 -105.49510792000001
 33.116707679999998 -105.49384631
 33.116768780000001 -105.49258464000002
 33.11682944999999 -105.49132292000002
 33.116889799999996 -105.49006116000001
 33.116949669999997 -105.48879936
 33.11700931 -105.48753758000001
 33.117068830000001 -105.48627582
 33.117128449999996 -105.48501412
 33.11718827 -105.48375247
 33.117248439999997 -105.48249086999999
 33.117309149999997 -105.48122939000002
 33.117370409999999 -105.47996799000001
 33.117432090000001 -105.47870668
 33.117494209999997 -105.47744545
 33.117556620000002 -105.47618429000001
 33.117619340000005 -105.47492321000001
 33.117682169999995 -105.47366219
 33.117744779999995 -105.47240120999999
 33.117807069999991 -105.47114023
 33.117868940000001 -105.46987920000001
 33.117930149999999 -105.46861810999999
 33.117990900000002 -105.46735698000002
 33.118051390000005 -105.46609585
 33.118111700000007 -105.46483472000001
 33.118172290000011 -105.46357365000001
 33.118233360000005 -105.46231265
 33.118294930000005 -105.46105176000002
 33.118357100000004 -105.45979097
 33.118419680000002 -105.45853026
 33.118482350000001 -105.45726958000003
 33.118544870000001 -105.45600890999999
 33.11860695 -105.4547482
 33.118668459999995 -105.45348743
 33.11872941 -105.45222661000001
 33.118789890000002 -105.45096574000002
 33.118849920000002 -105.44970484000001
 33.11890957 -105.44844389000001
 33.118968950000003 -105.44718290000002
 33.119028320000005 -105.44592189000001
 33.119087809999996 -105.44466090000003
 33.119147649999995 -105.44339995000001
 33.119207959999997 -105.44213904000001
 33.119268730000002 -105.44087816999999
 33.119329990000004 -105.43961736000001
 33.119391649999997 -105.43835656
 33.119453630000002 -105.43709575000001
 33.119515880000009 -105.4358349
 33.119578200000007 -105.43457402000001
 33.119640589999996 -105.43331310000001
 33.119703040000005 -105.43205211999999
 33.119765230000006 -105.43079100999999
 33.119827179999994 -105.42952977000002
 33.119888639999999 -105.42826837
 33.119949519999999 -105.42700680999999
 33.120010160000007 -105.42574510999998
 33.120070920000011 -105.42448332000001
 33.120132190000014 -105.42322155000001
 33.120194030000008 -105.42195985000001
 33.120256210000008 -105.4206982
 33.120318440000013 -105.41943656000001
 33.120380640000008 -105.41817488000001
 33.120442420000003 -105.41691308000003
 33.120503670000005 -105.41565111
 33.120564510000001 -105.41438897
 33.120624920000004 -105.41312666000003
 33.120685010000003 -105.41186420000002
 33.120744940000009 -105.41060160000002
 33.120804679999999 -105.40933889999999
 33.120864419999997 -105.40807609999999
 33.120924350000003 -105.40681325000001
 33.120984610000001 -105.40555033
 33.121045370000004 -105.40428738000001
 33.121106400000002 -105.40302440000002
 33.121167509999999 -105.40176140000001
 33.121228600000002 -105.40049834
 33.121289539999999 -105.39923522000001
 33.12135021000001 -105.397972
 33.121410430000005 -105.39670864999999
 33.121470140000007 -105.39544514999999
 33.121529380000005 -105.39418151
 33.121588270000004 -105.39291774
 33.121646890000001 -105.39165383000001
 33.121705200000008 -105.39038974
 33.121763479999998 -105.38912544000002
 33.121821879999999 -105.38786090000001
 33.121880579999996 -105.38659609
 33.121939730000008 -105.38533101999998
 33.121999440000003 -105.38406574000001
 33.122059690000007 -105.38280024999999
 33.12212052000001 -105.38153458000001
 33.122181900000008 -105.38026874000001
 33.122243690000005 -105.37900271999999
 33.122305800000014 -105.37773651999998
 33.122368120000012 -105.37647012999997
 33.122430500000007 -105.37520354999999
 33.122492810000011 -105.37393679999998
 33.122554990000012 -105.37266986
 33.122616900000011 -105.37140269999999
 33.122678280000009 -105.37013528
 33.122739110000012 -105.3688676
 33.122799480000005 -105.36759969000002
 33.122859510000005 -105.36633156999999
 33.122919320000015 -105.36506325000001
 33.122979050000005 -105.36379474
 33.123038780000009 -105.36252604000001
 33.123098730000009 -105.36125720000001
 33.123159150000006 -105.35998822999998
 33.123220100000005 -105.35871914999998
 33.12328153 -105.35744997
 33.123343320000011 -105.35618072
 33.123405350000006 -105.35491138
 33.123467429999998 -105.35364195
 33.123529400000002 -105.35237241999998
 33.123591130000008 -105.35110280999999
 33.123652430000007 -105.34983308000001
 33.12371310000001 -105.34856319000001
 33.123773110000009 -105.34729312000002
 33.123832580000006 -105.34602286000001
 33.123891780000001 -105.34475245
 33.123950960000009 -105.34348195
 33.124010430000006 -105.34221142000001
 33.124070420000002 -105.34094094000001
 33.124130850000007 -105.33967056
 33.124191530000004 -105.33840028
 33.124252370000008 -105.33713008000001
 33.124313190000009 -105.33585994000001
 33.124373630000008 -105.33458982000001
 33.12443356 -105.3333197
 33.124492900000007 -105.33204952999999
 33.124551760000003 -105.33077932999998
 33.124610260000004 -105.32950912
 33.124668530000001 -105.32823887999999
 33.124726860000003 -105.32696869
 33.12478548 -105.32569856999999
 33.124844629999998 -105.3244286
 33.124904340000008 -105.32315878
 33.124964300000002 -105.32188906
 33.125024410000002 -105.32061941000001
 33.125084710000003 -105.31934984
 33.125145140000015 -105.31808038
 33.12520562000001 -105.31681098000001
 33.125265890000009 -105.3155416
 33.125325720000014 -105.31427217
 33.125385170000008 -105.31300274
 33.125444250000001 -105.31173329000001
 33.125503090000009 -105.31046383
 33.125561980000008 -105.30919440000001
 33.125621210000006 -105.30792503000001
 33.125680530000004 -105.30665570000001
 33.125739670000009 -105.30538635999999
 33.125798440000011 -105.30411695000001
 33.125856890000009 -105.30284746
 33.125915160000012 -105.30157788
 33.125973240000015 -105.30030828999999
 33.126031350000005 -105.29903872
 33.126089700000001 -105.29776918000002
 33.126148430000008 -105.29649967000002
 33.126207649999998 -105.29523020000001
 33.126267489999996 -105.29396076000002
 33.126327970000006 -105.29269139
 33.126389000000003 -105.29142208000002
 33.126450490000003 -105.29015283
 33.126512260000013 -105.28888361
 33.126574020000007 -105.28761440000002
 33.126635520000008 -105.28634518
 33.126696710000004 -105.28507592999999
 33.126757449999999 -105.28380663
 33.126817710000005 -105.28253728
 33.126877620000002 -105.28126791000001
 33.126937180000006 -105.27999848
 33.126996390000009 -105.27872902999999
 33.127055330000012 -105.27745957
 33.127114150000004 -105.27619009999999
 33.127172950000009 -105.27492065000001
 33.127231840000007 -105.27365116999999
 33.127290930000008 -105.27238169999998
 33.127350260000007 -105.27111223
 33.127410050000002 -105.26984278
 33.127470260000003 -105.26857332
 33.127530820000011 -105.26730384000001
 33.127591630000005 -105.26603432
 33.12765232000001 -105.26476467000002
 33.127712750000008 -105.26349489
 33.127772870000008 -105.26222493000002
 33.127832580000003 -105.26095481
 33.127891990000002 -105.25968454000001
 33.127951110000005 -105.25841412
 33.128009930000012 -105.25714354000002
 33.128068520000006 -105.25587280999997
 33.128126930000015 -105.25460194000001
 33.128185160000008 -105.25333092999999
 33.128243170000005 -105.25205976000001
 33.128301240000013 -105.25078848
 33.128359480000007 -105.24951705000001
 33.128417890000009 -105.24824548000002
 33.128476700000007 -105.24697380000001
 33.128536020000013 -105.24570202999999
 33.128595690000012 -105.24443013
 33.128655600000009 -105.24315811
 33.128715490000012 -105.24188593000001
 33.128775140000016 -105.24061355000002
 33.128834350000005 -105.23934096000001
 33.128893130000009 -105.23806814999999
 33.128951490000006 -105.23679512999999
 33.129009530000005 -105.23552195000001
 33.129067429999999 -105.23424859000001
 33.129125200000011 -105.23297502
 33.12918298000001 -105.23170126000001
 33.129240910000007 -105.23042727000001
 33.129299020000005 -105.22915307000001
 33.129357380000009 -105.22787869
 33.129416100000007 -105.22660416000001
 33.129475230000011 -105.22532946000001
 33.129534740000011 -105.22405459000001
 33.129594660000002 -105.22277957999999
 33.129654980000005 -105.22150440000001
 33.129715680000011 -105.22022909000002
 33.129776790000008 -105.21895366000003
 33.129838180000007 -105.21767810999999
 33.129899850000001 -105.21640245
 33.129961700000003 -105.21512668000003
 33.130023830000006 -105.21385083
 33.130086249999998 -105.21257491
 33.130148790000007 -105.21129892000002
 33.130211280000005 -105.21002283
 33.130273449999997 -105.20874662999999
 33.130335080000009 -105.20747026000001
 33.130396140000009 -105.20619374000002
 33.130456610000003 -105.20491705000001
 33.130516530000008 -105.20364018000001
 33.130576050000002 -105.20236310999999
 33.13063514000001 -105.20108582
 33.130693950000001 -105.19980831999999
 33.130752730000012 -105.19853060999999
 33.130811730000005 -105.19725274000001
 33.130871140000004 -105.19597472999999
 33.130931080000003 -105.19469663000001
 33.130991510000001 -105.19341845
 33.131052250000003 -105.19214018
 33.131112980000012 -105.19086176
 33.131173290000007 -105.18958307
 33.131233030000004 -105.18830409999998
 33.131292190000003 -105.18702485
 33.131350760000004 -105.18574535999998
 33.131408820000004 -105.18446564000001
 33.131466469999992 -105.18318572999999
 33.131523910000006 -105.18190563
 33.131581279999999 -105.18062533
 33.13163857 -105.17934483999998
 33.131696009999999 -105.17806416999998
 33.131753740000008 -105.17678335999999
 33.131812010000004 -105.17550248999999
 33.131870890000002 -105.17422159
 33.131930140000009 -105.17294062999999
 33.131989569999995 -105.17165959
 33.132048910000009 -105.17037844999997
 33.13210792000001 -105.16909718999999
 33.132166250000004 -105.16781577
 33.132223800000006 -105.16653416
 33.132281020000001 -105.1652524
 33.132338350000012 -105.16397049999999
 33.132396180000008 -105.16268850999998
 33.132454690000003 -105.16140649
 33.132513830000015 -105.16012443000001
 33.13257328000001 -105.15884231999998
 33.132633010000006 -105.15756016
 33.132692800000008 -105.15627792999999
 33.132752540000013 -105.15499560000001
 33.13281211000001 -105.1537132
 33.132871380000005 -105.15243069999998
 33.132930170000009 -105.15114804
 33.132988530000006 -105.14986523
 33.133046419999999 -105.14858226
 33.133103940000012 -105.14729918000002
 33.133161290000004 -105.14601602
 33.133218540000009 -105.14473278
 33.133275830000009 -105.14344946000001
 33.133333260000008 -105.1421661
 33.133390930000012 -105.14088270999999
 33.133448830000006 -105.1395993
 33.13350707 -105.13831589999999
 33.133565620000006 -105.13703252999998
 33.133624479999995 -105.13574916999998
 33.133683769999998 -105.13446584
 33.133743490000001 -105.13318255999999
 33.133803489999998 -105.13189930999999
 33.133863699999999 -105.13061608000001
 33.133923900000006 -105.12933280999997
 33.133983930000007 -105.12804946
 33.134043609999999 -105.12676596
 33.134102670000004 -105.12548226999998
 33.134161130000003 -105.12419838
 33.134218900000008 -105.12291429999999
 33.134276290000003 -105.12163009999999
 33.134333710000007 -105.12034584999998
 33.1343915 -105.11906160000001
 33.13444981 -105.11777738999999
 33.134508710000006 -105.11649324000001
 33.134568020000003 -105.11520913
 33.134627589999994 -105.11392508000002
 33.13468692 -105.11264104999999
 33.134745820000006 -105.11135696000001
 33.134804029999998 -105.11007272999998
 33.134861669999992 -105.10878835999998
 33.134918980000009 -105.10750384000001
 33.134976360000003 -105.10621923000001
 33.135034160000004 -105.10493462000001
 33.135092440000008 -105.10364999000001
 33.135151180000008 -105.10236530999998
 33.135210080000007 -105.10108056999999
 33.135269149999999 -105.09979577
 33.135328210000011 -105.09851090000001
 33.135387100000003 -105.09722594000003
 33.135445620000006 -105.0959409
 33.135503580000005 -105.09465572000002
 33.135561110000005 -105.09337042
 33.135618490000006 -105.09208504
 33.135675870000007 -105.09079955
 33.135733480000006 -105.08951400000001
 33.135791530000006 -105.08822839
 33.135849990000004 -105.08694272999999
 33.135908880000009 -105.08565702999999
 33.135968180000006 -105.08437129999999
 33.136027920000004 -105.08308556
 33.136088090000001 -105.08179982999999
 33.136148660000003 -105.08051408000001
 33.13620951 -105.0792283
 33.136270510000003 -105.07794246
 33.136331340000012 -105.07665649
 33.136391910000007 -105.07537040999998
 33.136452150000004 -105.0740842
 33.136511670000004 -105.07279772999998
 33.136570570000003 -105.07151106000001
 33.13662918 -105.07022424000002
 33.136687769999995 -105.06893729999999
 33.136746710000004 -105.06765033000001
 33.136806290000003 -105.06636332000001
 33.136866380000001 -105.06507628999999
 33.136926800000005 -105.06378928000001
 33.136987330000004 -105.06250224
 33.137047759999994 -105.06121514000002
 33.137107790000002 -105.05992794000001
 33.137167240000004 -105.05864061
 33.137226079999998 -105.05735313
 33.137284259999994 -105.05606549000001
